etapa,manzana,lote,ubicacion_casa,area_total,costo_terreno_m2,costo_construccion_m2,,modulo_m2,,,aplica_calle,aplica_parque,,,bono,,,,,,,,,,,,,,,,
PRIMERA,C,4,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,C,5,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,C,6,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,C,7,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390",INICIAL DE 5000,"S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,C,8,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,C,9,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,C,10,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,C,11,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,C,12,ESPECIAL,78.84,600,1697,47304,81.75,138730,186034,,,"S/ 186,034","S/ 204,637",46545,"S/ 139,489","S/ 158,092",INICIAL DE 5000,"S/ 164,092","S/ 163,092","S/ 162,092","S/ 10,565","S/ 26,896",,,,,,,,
PRIMERA,E,1,ESPECIAL,90,600,1697,54000,81.75,138730,192730,,,"S/ 192,730","S/ 212,003",46545,"S/ 146,185","S/ 165,458",INICIAL DE 5000,"S/ 171,458","S/ 170,458","S/ 169,458","S/ 12,060","S/ 26,896",,,,,,,,
PRIMERA,E,2,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,E,3,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,E,4,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,E,5,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,E,6,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,E,7,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390",INICIAL DE 5000,"S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,E,8,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,E,9,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,E,10,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,E,11,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,E,12,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,E,13,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,E,14,ESPECIAL,90.39,600,1697,54234,81.75,138730,192964,,7719,"S/ 200,682","S/ 220,751",46545,"S/ 154,137","S/ 174,206",INICIAL DE 5000,"S/ 180,206","S/ 179,206","S/ 178,206","S/ 12,112","S/ 26,896",,,,,,,,
PRIMERA,E,15,NORMAL,90.16,600,1697,54096,81.75,138730,192826,,,"S/ 192,826","S/ 212,108",46545,"S/ 146,281","S/ 165,563","S/ 172,563","S/ 171,563","S/ 170,563","S/ 169,563","S/ 12,081","S/ 26,896",,,,,,,,
PRIMERA,F,1,ESPECIAL,114.35,600,1697,68610,81.75,138730,207340,,,"S/ 207,340","S/ 228,074",46545,"S/ 160,795","S/ 181,529",INICIAL DE 5000,"S/ 187,529","S/ 186,529","S/ 185,529","S/ 15,323","S/ 26,896",,,,,,,,
PRIMERA,F,2,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,F,3,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,F,4,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,F,5,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,F,6,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,F,7,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,F,8,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390",INICIAL DE 5000,"S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,F,9,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390",INICIAL DE 5000,"S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,F,10,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,F,11,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,F,12,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,F,13,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,F,14,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,F,15,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,F,16,NORMAL,97.01,600,1697,58206,81.75,138730,196936,,,"S/ 196,936","S/ 216,629",46545,"S/ 150,391","S/ 170,084","S/ 177,084","S/ 176,084","S/ 175,084","S/ 174,084","S/ 12,999","S/ 26,896",,,,,,,,
PRIMERA,G,1,ESPECIAL,97.4,600,1697,58440,81.75,138730,197170,1972,,"S/ 199,141","S/ 219,056",46545,"S/ 152,596","S/ 172,511",INICIAL DE 5000,"S/ 178,511","S/ 177,511","S/ 176,511","S/ 13,052","S/ 26,896",,,,,,,,
PRIMERA,G,2,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,G,3,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,G,4,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,G,5,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,G,6,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,G,7,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,G,8,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379",INICIAL DE 5000,"S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,G,9,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390",INICIAL DE 5000,"S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,G,10,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,G,11,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,G,12,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,G,13,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,G,14,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,G,15,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,G,16,NORMAL,97.65,600,1697,58590,81.75,138730,197320,,,"S/ 197,320","S/ 217,052",46545,"S/ 150,775","S/ 170,507","S/ 177,507","S/ 176,507","S/ 175,507","S/ 174,507","S/ 13,085","S/ 26,896",,,,,,,,
PRIMERA,G,17,NORMAL,97.51,600,1697,58506,81.75,138730,197236,,,"S/ 197,236","S/ 216,959",46545,"S/ 150,691","S/ 170,414","S/ 177,414","S/ 176,414","S/ 175,414","S/ 174,414","S/ 13,066","S/ 26,896",,,,,,,,
PRIMERA,H,1,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390",INICIAL DE 5000,"S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,H,2,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,H,3,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,H,4,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,H,5,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,H,6,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,H,7,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,H,8,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,H,9,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,H,10,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379",INICIAL DE 5000,"S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,H,11,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379",INICIAL DE 5000,"S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,H,12,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,H,13,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,H,14,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,H,15,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,H,16,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,H,17,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,H,18,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,H,19,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,H,20,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,I,1,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,I,2,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,I,3,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,I,4,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347","S/ 167,347","S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,I,5,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347","S/ 167,347","S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,I,6,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347","S/ 167,347","S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,I,7,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,I,8,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,I,9,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,I,10,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379",INICIAL DE 5000,"S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,I,11,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379",INICIAL DE 5000,"S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,I,12,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,I,13,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,I,14,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,I,15,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,I,16,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,I,17,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,I,18,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,I,19,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,I,20,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390",INICIAL DE 5000,"S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,J,1,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,J,2,NORMAL,72,600,1697,43200,81.75,138730,181930,,,"S/ 181,930","S/ 200,123",46545,"S/ 135,385","S/ 153,578","S/ 160,578","S/ 159,578","S/ 158,578","S/ 157,578","S/ 9,648","S/ 26,896",,,,,,,,
PRIMERA,J,3,NORMAL,72,600,1697,43200,81.75,138730,181930,,,"S/ 181,930","S/ 200,123",46545,"S/ 135,385","S/ 153,578","S/ 160,578","S/ 159,578","S/ 158,578","S/ 157,578","S/ 9,648","S/ 26,896",,,,,,,,
PRIMERA,J,4,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379",INICIAL DE 5000,"S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
